UID,MID,StartTime,EndTime
1194,7298,2004-07-18 12:27:18,2004-07-18 13:29:30
721,3177,2024-02-06 07:47:19,2024-02-06 09:08:59
4077,4588,2005-05-08 06:33:09,2005-05-08 06:56:49
4531,6403,2023-03-10 10:22:59,2023-03-10 10:42:08
2221,4855,2024-06-22 17:14:36,2024-06-22 17:49:01
1205,4343,2015-06-19 02:45:10,2015-06-19 04:14:47
3307,45,2023-09-23 16:43:39,2023-09-23 17:31:07
2386,8597,2006-12-24 19:54:53,2006-12-24 20:49:40
4011,6919,2019-11-03 23:48:30,2019-11-04 01:17:08
820,5954,2022-12-27 13:52:38,2022-12-27 14:25:20
2964,4741,2018-11-27 12:45:37,2018-11-27 13:13:46
174,4017,2024-05-23 01:26:53,2024-05-23 02:17:31
3701,8488,2024-07-24 16:23:22,2024-07-24 16:59:53
1814,1529,2020-06-11 07:03:19,2020-06-11 08:26:48
1361,5997,2009-11-11 05:43:17,2009-11-11 06:07:38
2464,4490,2024-08-28 06:01:09,2024-08-28 07:45:25
4302,6656,2023-12-19 08:39:14,2023-12-19 09:18:18
309,6368,2024-02-14 20:53:34,2024-02-14 21:51:55
4294,1627,2021-03-02 07:30:06,2021-03-02 08:09:20
4782,3693,1995-12-10 10:39:26,1995-12-10 11:45:43
4401,5743,1980-07-12 19:50:00,1980-07-12 20:17:39
2878,4237,2021-07-25 16:48:40,2021-07-25 17:37:25
4885,2018,2023-05-30 04:39:46,2023-05-30 05:26:15
1479,6176,2022-06-22 00:00:12,2022-06-22 00:17:35
3268,1098,2015-01-16 15:10:01,2015-01-16 15:48:26
1959,161,2024-07-02 02:04:58,2024-07-02 03:07:05
612,5736,2024-12-10 06:03:50,2024-12-10 06:55:02
4150,1917,2002-06-30 10:54:14,2002-06-30 11:15:09
3994,5508,2018-09-28 15:50:34,2018-09-28 16:26:03
2077,4615,2022-05-16 15:42:29,2022-05-16 16:19:07
3631,4749,2022-08-29 09:53:11,2022-08-29 10:19:13
2453,6410,2020-02-20 22:26:56,2020-02-20 22:38:24
3330,589,2022-07-14 02:56:04,2022-07-14 03:40:49
4856,2502,2015-08-02 16:16:49,2015-08-02 17:22:01
4054,2782,2024-03-18 05:02:33,2024-03-18 06:07:58
4206,6719,2010-10-12 02:41:15,2010-10-12 03:04:19
3140,4782,2013-08-17 05:47:35,2013-08-17 06:13:09
724,1148,2008-12-08 01:18:27,2008-12-08 01:48:49
1138,8185,2019-07-05 14:00:35,2019-07-05 14:20:39
4590,7004,2025-03-06 19:46:34,2025-03-06 20:05:15
2409,464,2022-09-09 04:08:23,2022-09-09 05:42:19
4376,1550,2025-05-20 13:19:25,2025-05-20 13:36:31
1381,3252,2011-07-30 10:29:10,2011-07-30 12:01:55
3511,7937,2020-03-01 04:06:17,2020-03-01 05:44:50
4800,5855,2020-07-16 09:51:39,2020-07-16 10:30:13
313,3001,2025-03-14 17:36:50,2025-03-14 18:07:17
2833,4026,2020-04-03 09:54:26,2020-04-03 10:47:07
464,5683,2024-03-18 06:26:42,2024-03-18 06:58:39
3559,6010,2024-10-30 22:45:12,2024-10-31 00:46:22
752,249,2025-02-07 02:58:36,2025-02-07 03:35:21
9,6540,2023-04-06 11:53:24,2023-04-06 12:51:10
161,4810,2024-05-04 19:07:58,2024-05-04 19:35:34
218,6993,2020-04-19 00:01:12,2020-04-19 01:17:16
1888,6855,2022-08-11 23:20:11,2022-08-12 00:04:48
909,5704,2020-06-15 18:13:24,2020-06-15 19:00:05
984,6441,2023-11-05 11:52:48,2023-11-05 12:38:52
703,5858,1997-06-24 10:00:18,1997-06-24 10:10:59
4014,2172,1992-01-11 23:17:50,1992-01-11 23:51:51
2751,1486,2013-12-26 16:17:47,2013-12-26 17:46:59
2432,5218,2011-08-21 12:28:05,2011-08-21 12:46:31
2423,7481,2023-01-11 06:03:37,2023-01-11 06:50:52
3927,5569,2023-12-08 15:27:22,2023-12-08 16:23:47
988,3584,2023-12-19 06:06:03,2023-12-19 06:53:39
4600,5072,2021-03-16 05:33:08,2021-03-16 06:13:08
641,3734,2022-03-27 15:17:47,2022-03-27 15:38:28
1254,2678,2017-05-14 15:50:05,2017-05-14 16:44:11
811,2361,2004-05-27 13:13:29,2004-05-27 14:21:13
676,6647,2021-02-09 11:01:11,2021-02-09 11:58:25
3675,2374,2024-07-16 03:41:14,2024-07-16 05:25:20
4818,1373,2024-01-02 23:24:59,2024-01-03 00:21:32
3358,5090,1994-03-24 23:09:31,1994-03-24 23:32:14
3032,7249,2021-10-17 15:51:17,2021-10-17 16:07:07
313,4804,2021-03-23 23:04:55,2021-03-23 23:40:26
221,1615,2022-10-12 08:15:28,2022-10-12 09:31:54
1874,2814,2010-06-23 16:23:55,2010-06-23 17:27:00
16,5227,2021-05-22 03:28:21,2021-05-22 03:40:53
764,732,2006-12-01 06:00:40,2006-12-01 06:54:30
1795,1317,2019-07-16 21:12:47,2019-07-16 22:17:10
805,3063,2022-07-01 09:47:29,2022-07-01 11:01:48
4372,3407,2024-03-05 05:13:11,2024-03-05 05:41:20
4204,2059,2021-12-10 20:21:11,2021-12-10 20:53:19
1208,728,2023-06-17 18:52:55,2023-06-17 19:12:37
1389,3646,2020-11-14 00:33:16,2020-11-14 00:54:00
2463,2926,1983-12-24 21:21:03,1983-12-24 21:49:46
770,8106,1985-09-12 09:10:23,1985-09-12 10:30:21
1461,6363,2021-03-16 21:07:07,2021-03-16 22:19:04
428,7771,2022-04-20 07:14:33,2022-04-20 08:35:09
2245,2573,2025-02-09 14:25:32,2025-02-09 15:48:45
147,1956,2017-11-07 19:00:47,2017-11-07 19:50:00
4566,7087,2024-11-02 11:45:17,2024-11-02 12:07:08
3025,8099,2011-11-18 03:42:56,2011-11-18 05:45:02
466,6625,2023-02-20 23:40:42,2023-02-20 23:56:12
3605,8431,2024-11-24 14:21:43,2024-11-24 15:21:19
4117,843,2021-12-05 17:23:52,2021-12-05 19:10:13
4178,2999,2017-11-08 09:43:11,2017-11-08 10:29:40
2934,5997,2016-04-19 01:10:47,2016-04-19 02:30:06
4053,3925,2023-08-05 01:29:38,2023-08-05 01:38:35
4648,4919,2022-05-27 13:48:24,2022-05-27 14:33:47
710,5196,2025-04-12 07:46:44,2025-04-12 08:10:50
1203,2296,2005-05-13 12:41:58,2005-05-13 13:12:30
2959,7228,2023-02-25 20:52:49,2023-02-25 20:59:33
220,4415,1968-06-18 09:23:59,1968-06-18 09:48:56
113,7029,2013-10-30 19:16:14,2013-10-30 20:16:15
4745,6295,2023-07-11 22:46:48,2023-07-11 23:15:22
1722,5970,2013-04-24 22:21:20,2013-04-24 23:47:42
2677,6418,2021-12-08 21:19:58,2021-12-08 22:19:56
680,4275,2006-01-09 15:45:05,2006-01-09 16:17:08
2246,5054,2022-01-17 00:08:20,2022-01-17 00:23:38
612,8664,2025-01-02 19:05:58,2025-01-02 19:17:16
3691,7269,2021-04-16 23:24:27,2021-04-17 01:40:19
4760,3437,2023-04-07 02:52:16,2023-04-07 04:49:25
4082,1220,2022-03-06 22:21:52,2022-03-06 23:48:20
2689,239,2018-10-22 04:22:47,2018-10-22 04:54:50
1694,198,2024-05-11 17:52:44,2024-05-11 18:46:31
2839,3623,2019-08-16 02:28:07,2019-08-16 03:08:46
3281,1865,2012-06-26 13:22:40,2012-06-26 14:57:57
2441,3391,2009-04-10 12:57:41,2009-04-10 13:22:00
3454,4855,2017-04-15 11:52:42,2017-04-15 11:59:08
2648,1079,2025-05-05 09:48:55,2025-05-05 10:23:41
4878,2566,2023-03-30 08:09:10,2023-03-30 08:49:12
4049,2719,2024-11-11 09:38:45,2024-11-11 10:03:42
263,6556,2025-01-17 11:39:57,2025-01-17 12:28:31
1898,3076,2024-11-27 19:06:09,2024-11-27 20:56:06
2565,8689,2024-11-08 10:05:01,2024-11-08 11:14:47
573,7829,2006-01-07 17:52:10,2006-01-07 18:27:21
420,7570,2023-12-09 18:21:22,2023-12-09 19:36:48
4033,4594,2022-11-07 08:11:16,2022-11-07 09:17:21
2596,6762,2021-06-15 23:39:25,2021-06-16 00:12:35
2359,8184,2010-11-03 07:58:20,2010-11-03 08:18:25
3388,5348,2021-10-18 15:46:43,2021-10-18 16:32:50
3703,5785,2008-05-30 20:25:22,2008-05-30 20:37:01
1239,4227,2023-03-26 02:11:39,2023-03-26 04:23:49
3574,1167,2023-07-07 13:16:19,2023-07-07 15:00:33
4655,7004,2023-01-28 18:57:29,2023-01-28 19:21:05
1584,2894,2025-02-22 23:11:23,2025-02-23 00:04:32
1508,988,2025-04-08 17:10:46,2025-04-08 17:29:04
2975,545,2024-08-30 15:02:22,2024-08-30 15:19:27
575,2690,2018-07-07 15:03:17,2018-07-07 16:12:53
387,8661,2019-08-23 01:40:12,2019-08-23 02:26:36
4112,7790,2009-02-16 04:06:30,2009-02-16 04:33:23
1099,1850,2025-08-13 04:38:47,2025-08-13 06:29:32
3002,5083,2024-12-28 23:22:10,2024-12-29 00:08:46
547,4622,2023-09-07 18:52:18,2023-09-07 20:58:33
684,5196,2019-03-31 10:22:53,2019-03-31 12:05:29
681,5690,1975-04-26 04:08:04,1975-04-26 04:21:28
2284,6255,2022-05-14 17:03:18,2022-05-14 17:51:43
741,1657,2025-03-31 19:45:22,2025-03-31 21:10:08
2567,5419,2011-05-30 16:45:25,2011-05-30 17:03:12
4469,277,2000-06-14 16:07:33,2000-06-14 17:22:48
2750,2255,2021-06-25 13:19:33,2021-06-25 15:17:35
70,7138,1999-04-11 13:17:06,1999-04-11 14:49:21
3884,1327,2020-05-23 22:45:44,2020-05-23 23:21:56
724,2367,2023-01-14 02:23:36,2023-01-14 03:48:11
3429,719,2024-05-27 15:52:36,2024-05-27 16:35:09
1104,7771,2012-06-27 04:05:23,2012-06-27 05:26:01
3998,1057,2015-12-22 04:15:51,2015-12-22 04:29:30
526,6305,2024-09-03 16:28:01,2024-09-03 17:56:54
103,5528,2021-03-08 17:40:21,2021-03-08 19:18:58
356,5513,2024-09-05 08:00:42,2024-09-05 09:14:23
2850,1891,2006-09-10 15:14:14,2006-09-10 16:13:16
1640,6149,2019-10-12 10:33:47,2019-10-12 11:48:24
491,3774,1994-02-23 06:48:20,1994-02-23 08:13:33
3882,1753,2023-12-23 04:14:40,2023-12-23 04:30:58
3147,4468,2025-02-13 06:06:20,2025-02-13 08:07:03
2612,5768,2018-10-29 00:22:15,2018-10-29 00:54:51
4224,6065,2020-08-04 11:11:39,2020-08-04 12:35:20
3385,7214,2004-10-11 14:37:53,2004-10-11 15:58:11
639,7769,2016-01-20 23:01:52,2016-01-20 23:39:33
3455,648,2000-03-14 15:09:38,2000-03-14 16:51:28
3805,677,2012-05-28 01:44:08,2012-05-28 02:38:59
2875,2149,2022-03-20 00:13:53,2022-03-20 01:09:59
2294,2100,2022-09-04 18:45:40,2022-09-04 20:04:17
4794,1948,2024-01-10 19:54:02,2024-01-10 20:15:22
4232,5130,2020-02-11 23:39:54,2020-02-12 00:57:02
2746,2100,2023-11-14 11:08:37,2023-11-14 12:13:03
2722,6391,1988-04-29 05:47:49,1988-04-29 07:36:09
2817,3680,2021-06-27 00:48:34,2021-06-27 01:50:36
3102,5687,2023-02-08 12:16:55,2023-02-08 14:09:32
2085,2150,2008-02-06 11:48:49,2008-02-06 12:58:14
3769,8480,2013-03-14 21:01:31,2013-03-14 22:09:32
1458,8493,2019-11-27 04:00:51,2019-11-27 04:55:07
3261,1442,2024-07-17 07:12:13,2024-07-17 07:33:08
1065,1562,2019-11-14 15:02:26,2019-11-14 17:03:48
1987,5376,2024-03-11 05:46:35,2024-03-11 05:50:08
1781,7722,2023-09-01 07:41:58,2023-09-01 08:04:25
2118,927,2014-01-23 12:28:54,2014-01-23 13:48:47
2190,1131,2022-10-15 10:20:15,2022-10-15 11:52:19
4968,5646,2016-01-30 14:50:06,2016-01-30 15:25:41
3318,5575,2019-04-18 10:41:12,2019-04-18 12:59:50
1160,2989,2019-04-15 01:48:12,2019-04-15 02:14:45
4365,4084,2023-04-07 09:54:15,2023-04-07 10:17:32
4631,3550,2019-02-26 01:15:17,2019-02-26 02:56:21
1176,644,2023-02-14 06:36:38,2023-02-14 07:42:17
2713,3647,2020-12-10 04:56:17,2020-12-10 05:03:31
1647,5457,1979-06-24 15:27:05,1979-06-24 15:29:26
1561,5227,2022-05-04 05:07:18,2022-05-04 06:19:46
4643,5846,2024-11-24 16:10:41,2024-11-24 16:21:21
1654,4017,2008-11-15 13:57:00,2008-11-15 15:25:34
2308,7570,2021-06-04 00:51:55,2021-06-04 01:46:20
4283,8612,2003-03-03 17:27:08,2003-03-03 17:51:39
1158,4649,2025-02-25 13:59:48,2025-02-25 14:59:27
401,5378,2024-01-27 03:50:33,2024-01-27 04:40:59
870,8585,2021-05-10 02:19:48,2021-05-10 02:42:30
3500,4493,2024-04-12 17:13:28,2024-04-12 18:15:30
1387,3993,2023-07-10 01:09:02,2023-07-10 01:30:02
960,5142,2025-05-02 22:32:56,2025-05-03 00:11:37
3032,2257,2019-10-05 10:33:04,2019-10-05 10:54:37
1228,5753,2024-08-09 09:40:09,2024-08-09 10:15:46
59,8760,2022-08-27 23:09:07,2022-08-27 23:47:51
3291,64,1998-08-21 21:41:29,1998-08-21 22:54:10
1822,6930,2006-03-13 06:05:17,2006-03-13 07:35:24
2177,6499,2018-05-22 18:55:46,2018-05-22 20:27:33
2048,7780,2023-08-02 23:42:32,2023-08-03 00:31:16
4208,1850,2025-08-13 17:19:40,2025-08-13 18:18:41
2461,207,2011-11-01 17:29:45,2011-11-01 17:45:40
1092,2340,2022-07-10 00:24:21,2022-07-10 01:46:40
895,7283,2025-08-01 17:18:34,2025-08-01 17:29:42
18,692,2015-01-29 03:12:13,2015-01-29 04:49:47
4389,4713,2024-06-04 03:50:52,2024-06-04 05:42:29
3641,4817,2024-07-21 21:40:53,2024-07-21 22:36:57
1196,3362,2023-10-27 12:47:08,2023-10-27 13:47:00
1634,4595,2017-08-21 03:23:15,2017-08-21 03:52:06
4150,4931,2024-02-01 09:35:50,2024-02-01 10:09:55
3327,4639,2024-10-30 00:21:25,2024-10-30 01:39:26
2490,7423,2022-08-04 03:49:36,2022-08-04 04:54:49
3378,291,2025-02-12 13:27:47,2025-02-12 14:19:26
3737,5846,2013-10-09 17:59:06,2013-10-09 19:11:44
4819,4482,2016-07-11 20:02:00,2016-07-11 20:37:24
4783,7150,2011-01-04 05:34:40,2011-01-04 07:19:01
811,633,1989-03-13 05:31:05,1989-03-13 06:29:47
2775,5241,2025-04-20 12:00:40,2025-04-20 12:32:29
2741,1867,2022-09-01 04:41:23,2022-09-01 07:08:49
1035,2240,2024-05-22 13:19:04,2024-05-22 14:07:46
3985,611,2025-01-16 16:09:48,2025-01-16 17:05:17
617,5259,2022-11-14 12:07:42,2022-11-14 12:30:41
2228,4701,2024-07-21 18:21:37,2024-07-21 20:06:03
4721,5223,2023-09-02 16:01:22,2023-09-02 17:01:19
2542,8221,2022-08-06 06:35:38,2022-08-06 07:10:14
2877,6216,2017-02-22 22:17:42,2017-02-22 22:35:42
2115,8007,2021-03-10 16:43:01,2021-03-10 17:16:27
4118,6558,2022-07-04 18:14:52,2022-07-04 19:17:53
1342,1753,2022-07-29 03:43:10,2022-07-29 04:00:06
981,1221,2022-11-28 04:54:35,2022-11-28 05:53:54
2327,781,2025-05-28 04:09:18,2025-05-28 04:58:32
900,3420,2023-11-25 16:45:59,2023-11-25 17:09:04
82,7408,2010-06-10 19:22:32,2010-06-10 19:49:16
4615,6128,2023-03-16 00:08:12,2023-03-16 01:32:01
4408,402,2023-08-28 22:14:32,2023-08-28 23:25:59
2838,6153,2021-09-27 13:36:27,2021-09-27 13:55:30
1114,8521,2019-11-01 18:39:01,2019-11-01 19:20:24
3336,7847,2024-10-24 13:12:59,2024-10-24 14:00:57
3596,2710,2014-05-18 08:34:06,2014-05-18 09:58:22
2391,7525,2024-01-06 10:14:23,2024-01-06 12:18:33
1532,7792,2025-03-02 11:20:45,2025-03-02 12:25:00
778,8546,2023-06-06 13:23:06,2023-06-06 14:50:29
4092,3964,2020-02-28 23:37:46,2020-02-29 00:30:22
2415,4529,2017-02-24 23:16:15,2017-02-25 00:10:15
4163,6375,2025-02-26 07:18:00,2025-02-26 08:02:06
4394,3691,2024-08-11 03:08:57,2024-08-11 03:45:14
3346,1000,2025-02-15 07:53:39,2025-02-15 08:55:09
2346,7373,2020-03-10 07:33:50,2020-03-10 08:20:51
10,6904,2023-12-30 18:36:46,2023-12-30 19:15:41
2948,8653,2020-12-31 12:03:12,2020-12-31 13:23:47
2246,2552,2024-10-09 03:35:19,2024-10-09 04:30:30
4879,8716,2022-09-18 23:21:01,2022-09-19 01:02:26
2651,1497,2025-04-20 08:08:43,2025-04-20 09:32:06
115,2333,2012-09-26 01:39:58,2012-09-26 02:39:30
3095,3585,2020-05-01 16:15:09,2020-05-01 16:19:45
3025,5324,2022-03-03 21:45:53,2022-03-03 23:33:06
4451,1995,2022-09-06 07:05:13,2022-09-06 08:54:59
3989,3665,2021-04-27 12:03:59,2021-04-27 14:28:07
3887,8337,2022-10-19 21:35:32,2022-10-19 21:46:10
1893,2253,1997-09-25 01:22:12,1997-09-25 02:20:20
4627,6184,2013-01-25 22:30:53,2013-01-25 23:02:56
720,4050,2025-07-30 03:30:37,2025-07-30 04:25:31
1015,2807,2024-12-23 16:13:49,2024-12-23 17:05:30
2441,5841,2015-01-10 04:53:52,2015-01-10 05:57:41
4822,2015,2016-03-02 02:43:44,2016-03-02 03:35:30
4535,6499,2012-05-19 17:46:52,2012-05-19 18:49:33
942,3660,2023-09-30 11:51:36,2023-09-30 13:23:55
159,1888,2024-05-13 03:08:55,2024-05-13 03:23:06
3908,2599,2023-05-03 10:05:30,2023-05-03 11:05:02
3741,4383,2003-03-14 15:11:38,2003-03-14 15:25:09
1517,1472,2024-01-14 13:25:14,2024-01-14 13:34:29
263,5417,2013-11-01 14:13:05,2013-11-01 14:27:44
286,4264,2023-10-23 11:18:03,2023-10-23 12:57:16
1417,1371,2006-06-17 15:01:37,2006-06-17 16:20:27
3102,2799,2018-12-04 21:10:48,2018-12-04 21:45:41
3291,2949,2024-12-12 10:03:07,2024-12-12 10:37:09
1842,6986,2019-05-31 08:26:56,2019-05-31 09:50:55
982,4555,2024-12-06 01:15:33,2024-12-06 02:27:08
2627,5111,1988-10-02 07:17:38,1988-10-02 07:47:48
589,7458,2025-03-12 10:03:48,2025-03-12 11:16:01
4290,5740,2024-12-29 10:48:35,2024-12-29 11:52:43
3602,7668,2016-11-10 17:10:50,2016-11-10 17:53:19
3880,1008,2021-10-14 17:48:47,2021-10-14 18:02:18
587,1892,2021-02-07 13:35:35,2021-02-07 14:00:30
1894,6813,2024-05-13 18:46:58,2024-05-13 19:05:06
4276,8670,2022-01-14 09:53:31,2022-01-14 10:31:35
3429,3050,2011-01-22 07:11:44,2011-01-22 08:47:10
822,2524,2011-03-14 12:30:44,2011-03-14 13:20:09
1269,2860,2023-03-28 03:51:08,2023-03-28 04:06:12
487,1379,2024-06-12 05:06:54,2024-06-12 06:27:15
3718,6234,2021-11-18 23:12:28,2021-11-18 23:26:19
2798,1049,1957-01-29 07:34:05,1957-01-29 08:37:50
1668,2656,2022-12-15 11:11:53,2022-12-15 12:37:49
2500,125,2022-01-25 10:24:32,2022-01-25 12:26:46
2431,5629,2022-04-08 01:41:21,2022-04-08 01:59:45
1342,4831,2018-08-31 11:00:34,2018-08-31 11:52:08
939,4270,2019-12-21 13:07:31,2019-12-21 13:43:27
815,2670,2015-11-30 02:06:43,2015-11-30 02:34:46
1190,3354,2021-10-24 07:37:42,2021-10-24 08:05:28
4235,4938,2022-12-03 14:10:53,2022-12-03 14:30:56
4933,4520,1994-10-11 21:49:50,1994-10-11 22:58:02
535,2180,2022-11-18 03:56:16,2022-11-18 05:08:59
4799,2619,2018-10-18 08:23:01,2018-10-18 09:02:30
1041,7351,2023-08-01 15:04:40,2023-08-01 15:20:15
3723,1211,2020-02-28 23:13:40,2020-02-29 00:51:51
3686,5673,2010-03-26 01:57:00,2010-03-26 03:43:34
674,8154,2023-05-17 13:21:48,2023-05-17 14:00:50
3436,191,2002-02-06 04:17:59,2002-02-06 04:31:11
664,5306,2015-07-25 13:36:07,2015-07-25 14:52:33
1909,3481,2024-08-21 01:31:35,2024-08-21 02:43:52
2990,8123,2025-02-27 15:19:54,2025-02-27 15:59:59
4525,2412,2024-11-14 13:43:53,2024-11-14 14:27:40
2508,1244,2024-05-04 08:02:47,2024-05-04 09:28:15
1315,2303,2024-09-04 11:59:42,2024-09-04 12:10:08
4554,7981,2025-02-24 07:20:15,2025-02-24 08:44:42
2750,4245,2025-09-30 14:29:50,2025-09-30 14:42:29
2967,1318,2024-12-18 17:14:48,2024-12-18 18:45:18
981,964,2025-01-19 06:46:24,2025-01-19 07:50:21
3518,5351,2011-02-14 19:19:08,2011-02-14 21:25:05
1080,1750,2024-12-31 10:44:58,2024-12-31 11:02:26
1484,6563,2024-11-11 02:45:58,2024-11-11 03:15:52
2691,8583,2024-04-25 21:38:31,2024-04-25 23:14:32
2485,5816,2024-07-23 01:57:16,2024-07-23 02:33:43
3441,4861,2025-01-01 05:15:55,2025-01-01 06:30:18
1459,2027,2025-01-02 09:28:16,2025-01-02 11:32:33
2079,7582,2023-07-26 04:42:16,2023-07-26 05:43:18
4549,7498,2022-09-12 12:57:52,2022-09-12 13:27:03
3009,1666,2020-11-18 12:51:50,2020-11-18 14:13:13
4258,6297,2024-11-25 01:31:25,2024-11-25 02:16:04
2199,692,2013-07-31 01:15:58,2013-07-31 02:54:20
4284,3057,2019-11-23 05:20:06,2019-11-23 07:22:53
1780,976,2023-04-04 19:40:40,2023-04-04 19:47:42
2821,863,2024-05-19 21:16:01,2024-05-19 22:45:17
223,1179,2025-01-19 03:55:56,2025-01-19 04:34:24
641,4850,2024-08-28 03:25:00,2024-08-28 04:17:11
3083,8517,2024-07-12 22:11:37,2024-07-12 23:37:30
525,7816,2025-09-14 13:16:49,2025-09-14 14:20:36
544,7440,2022-07-16 06:35:28,2022-07-16 07:22:44
574,6105,2013-07-06 19:02:22,2013-07-06 19:20:26
3468,7937,1992-12-15 15:30:05,1992-12-15 16:17:57
552,2397,2024-11-30 22:14:52,2024-11-30 23:38:32
1803,495,2021-12-10 02:18:54,2021-12-10 03:31:05
3711,2875,2021-01-10 05:48:58,2021-01-10 06:36:02
4850,691,2024-07-02 01:59:04,2024-07-02 03:01:17
3263,944,2023-06-01 22:54:33,2023-06-02 00:12:11
907,2673,2021-03-01 09:15:48,2021-03-01 10:58:37
2058,5836,2011-04-17 07:36:03,2011-04-17 08:25:15
2989,6023,1983-01-09 00:43:51,1983-01-09 01:12:28
2727,5038,2024-07-29 10:07:13,2024-07-29 10:50:37
3981,1075,2020-04-06 08:01:43,2020-04-06 08:31:56
2863,4824,2024-01-01 16:29:20,2024-01-01 16:37:36
3839,3800,1998-11-08 12:17:51,1998-11-08 14:12:21
1738,7973,2013-02-07 07:13:53,2013-02-07 07:35:19
2241,3032,2023-06-08 01:18:16,2023-06-08 01:49:58
3399,3780,2024-11-20 18:07:08,2024-11-20 20:04:10
4632,6553,2025-08-28 02:09:55,2025-08-28 03:38:45
3192,4205,2024-06-23 22:02:52,2024-06-23 22:24:28
2259,8228,2022-03-20 14:18:02,2022-03-20 16:01:39
3793,7680,2024-06-10 18:09:56,2024-06-10 18:24:41
2831,4686,2023-07-05 06:19:18,2023-07-05 08:04:30
2157,5620,2023-05-10 14:33:37,2023-05-10 16:02:29
1804,3549,2019-02-15 16:26:17,2019-02-15 16:49:58
4390,960,2024-03-02 21:55:59,2024-03-02 23:58:53
3812,6820,2022-10-02 08:01:10,2022-10-02 09:32:36
529,1961,2025-08-31 16:34:41,2025-08-31 17:09:13
987,6830,2021-05-25 10:35:12,2021-05-25 11:22:37
1782,8644,2023-02-12 23:20:32,2023-02-12 23:46:08
387,2548,2024-05-05 22:30:05,2024-05-05 23:34:00
3299,4741,2010-09-18 10:33:21,2010-09-18 11:40:24
2719,2299,2025-03-12 16:10:34,2025-03-12 18:26:54
2755,2334,2023-03-14 10:01:10,2023-03-14 11:07:29
3300,8360,2022-07-27 22:49:50,2022-07-27 23:32:16
1613,6549,2015-10-29 18:01:49,2015-10-29 19:53:08
2830,6316,2020-01-29 09:55:54,2020-01-29 10:52:47
409,530,2025-08-20 05:39:02,2025-08-20 06:07:18
4708,959,2018-11-29 01:29:14,2018-11-29 02:28:56
1699,1974,2023-10-12 06:19:45,2023-10-12 07:52:48
1998,7353,2020-03-14 00:41:25,2020-03-14 02:05:09
619,3224,2024-02-24 23:04:19,2024-02-25 01:08:33
3152,3155,2020-01-12 18:06:34,2020-01-12 19:00:20
3990,3947,2023-06-30 04:12:06,2023-06-30 04:39:13
1528,7991,2025-03-17 04:47:44,2025-03-17 05:42:29
3364,5370,2009-05-23 00:02:40,2009-05-23 01:02:32
993,4610,2012-06-27 03:42:42,2012-06-27 05:18:31
584,978,2024-02-29 04:49:09,2024-02-29 05:26:16
3170,804,2021-04-12 03:55:55,2021-04-12 04:17:29
324,2388,2020-09-27 09:39:49,2020-09-27 11:37:59
3910,2769,2021-05-13 02:54:17,2021-05-13 04:03:23
2401,7980,2019-12-22 11:49:10,2019-12-22 12:33:35
2143,3100,2004-04-16 20:24:41,2004-04-16 21:55:32
2558,1576,2023-08-25 23:45:02,2023-08-26 00:38:40
4859,1118,2000-04-09 02:45:40,2000-04-09 03:36:52
2128,12,2017-03-30 10:38:10,2017-03-30 12:09:27
2766,5445,2019-08-22 03:08:37,2019-08-22 03:37:30
4581,7580,2015-03-29 02:02:10,2015-03-29 03:19:07
1087,2143,2020-08-19 10:21:29,2020-08-19 11:50:40
3266,6503,2019-09-20 20:51:13,2019-09-20 22:42:55
350,3196,2024-08-01 08:04:12,2024-08-01 09:40:33
3572,3946,2015-10-25 19:46:14,2015-10-25 19:56:53
4682,8759,2021-05-20 08:37:04,2021-05-20 10:11:05
4445,2478,2022-10-20 08:48:20,2022-10-20 09:26:56
422,307,2022-04-06 03:57:54,2022-04-06 05:27:29
2063,5120,2024-07-07 15:07:36,2024-07-07 15:49:13
564,496,2021-04-26 04:48:52,2021-04-26 05:01:20
4451,615,2021-02-02 03:24:41,2021-02-02 03:50:55
4567,8483,2009-04-06 15:05:12,2009-04-06 16:07:38
4615,664,2025-08-22 19:11:20,2025-08-22 20:49:00
1359,1230,2013-04-25 11:31:08,2013-04-25 12:55:54
3199,7274,2018-09-14 03:20:03,2018-09-14 03:34:59
2382,7672,2025-01-23 11:17:52,2025-01-23 12:11:24
3385,3660,2024-09-03 08:32:57,2024-09-03 09:14:00
3173,8277,2021-01-13 10:19:18,2021-01-13 10:47:41
3629,1651,2020-10-03 16:53:06,2020-10-03 17:14:32
823,8031,2025-02-16 05:20:59,2025-02-16 05:53:15
354,1067,2023-10-17 12:56:15,2023-10-17 13:52:30
4712,7475,2024-05-18 03:30:29,2024-05-18 04:01:48
94,3345,2022-11-21 19:00:16,2022-11-21 21:01:48
2369,6500,2020-12-14 09:30:58,2020-12-14 10:53:49
270,8665,2020-03-26 18:01:03,2020-03-26 19:05:32
3072,584,2017-08-22 07:25:36,2017-08-22 08:45:38
845,3550,2024-10-26 14:19:01,2024-10-26 14:29:48
3241,7131,2011-10-28 03:32:47,2011-10-28 04:25:52
2753,5649,2023-08-24 17:59:14,2023-08-24 19:03:04
2364,7328,2023-12-01 05:43:43,2023-12-01 07:06:01
4461,3849,2024-04-02 22:25:22,2024-04-02 23:33:44
4409,6185,2023-12-20 02:22:14,2023-12-20 02:33:37
2893,3572,2025-02-26 23:21:56,2025-02-27 01:01:13
4508,6943,2020-04-13 11:44:25,2020-04-13 13:03:58
