MID,GID
3182,10
6982,5
4093,20
3013,9
6063,3
3082,10
1710,12
6926,14
5413,19
2061,2
931,15
7347,1
8,7
8351,10
2477,9
6369,2
8518,16
1070,9
8374,18
8140,6
8062,1
1588,2
1681,20
8762,4
1378,16
466,9
8802,17
2177,4
4195,13
2529,9
789,20
262,18
6277,20
8235,11
7504,15
3686,13
8499,11
4538,10
3571,3
8306,6
6861,19
5391,18
2046,10
8606,11
331,7
8007,15
2176,9
858,2
2172,13
2444,19
757,9
3806,11
5654,1
3269,19
8111,11
7559,18
5607,2
4282,1
3717,7
2469,14
6979,3
7245,11
7203,9
2925,1
2210,19
3827,13
7450,15
8647,20
7129,2
406,2
5465,9
5707,15
1627,7
8260,8
3698,14
3522,9
5447,6
5589,16
8080,13
1049,5
7838,14
191,14
7496,4
7891,16
4944,14
5027,3
6879,19
5857,8
3766,16
7877,9
1229,12
5920,3
964,13
5163,1
8108,11
260,4
8097,17
6498,18
4531,17
5147,17
341,18
4327,14
1380,1
6065,3
6973,20
1970,1
171,12
3750,4
7825,7
7678,4
762,6
3284,13
1752,14
4801,15
6561,3
2975,15
5096,8
1719,17
662,1
7386,17
658,7
4146,15
2622,12
1886,13
6845,10
8620,13
1868,3
3565,7
8092,10
3018,15
2846,16
7525,6
1633,6
7498,9
5275,13
131,18
7832,8
3371,11
1730,16
5932,15
4140,16
3559,8
595,1
7327,15
3906,3
2536,17
220,17
1217,17
950,8
1314,11
8736,1
2762,7
5184,13
8756,14
4809,19
943,10
2641,19
8421,11
4382,3
4465,5
4765,17
5766,7
5649,20
547,17
3461,4
7452,4
5475,6
8434,1
2453,7
7831,10
236,18
5684,8
6560,1
4759,15
4627,2
8502,11
7169,15
5427,13
8495,5
4366,17
3501,7
1699,4
1738,13
577,13
4808,3
8674,13
1287,11
7476,18
3270,9
1879,14
985,17
2489,14
439,3
1030,10
8329,4
5436,3
674,17
5464,19
2878,1
925,13
3511,20
2308,4
8458,3
407,10
85,12
8196,16
4582,9
3375,9
3523,14
2464,16
5128,14
8708,16
8516,15
5222,6
176,10
1879,19
676,12
803,14
1050,3
4925,2
5159,13
2770,19
4561,15
7202,14
1832,4
5453,15
8065,14
4026,16
631,18
3354,8
1775,11
7417,14
7436,18
3412,12
6494,11
3454,16
8028,9
4166,12
8549,17
2017,4
1447,13
8692,14
6306,1
2590,2
1273,13
3027,16
801,6
1873,7
4653,2
2723,14
299,18
1833,6
1559,14
904,1
8453,3
2037,6
5755,3
8618,9
2000,10
635,16
4200,5
5737,3
6302,19
4409,14
6785,15
2283,12
7092,5
2706,20
7209,1
51,2
2006,18
4620,1
2254,2
6784,12
1062,2
5756,2
6619,12
3144,1
7434,18
7973,7
5171,5
6980,11
6391,16
4413,13
2571,18
7413,1
2683,4
408,14
4518,5
8435,1
7200,4
6150,9
7933,3
5636,10
2784,6
2143,19
2771,19
1029,14
2250,1
1078,12
2518,20
7052,13
274,10
6345,4
7312,15
5364,4
2901,15
886,2
4042,16
5956,11
2575,5
5115,8
214,19
1562,13
7658,20
2690,1
1554,17
726,4
7740,2
1930,9
2647,3
2704,2
7325,18
8760,20
850,1
1290,6
2300,9
2249,9
4473,2
6693,10
6215,6
1093,12
1969,15
5696,17
3114,5
8171,10
4263,20
950,3
4175,2
2969,17
11,4
1303,6
6931,19
5933,2
4189,5
8590,2
4353,13
1662,14
4588,6
4050,7
5934,3
5546,12
2808,17
7621,2
1253,16
1168,19
3194,15
3747,17
7241,9
3965,17
4129,20
1112,5
1129,11
2735,1
1720,7
2308,13
5818,12
6647,10
1104,11
782,8
3970,2
960,17
8289,11
6747,11
1960,1
7710,16
1531,7
1781,4
2960,19
5672,5
1469,10
4813,15
5486,14
3982,15
47,12
5897,14
12,2
5760,3
6181,9
1847,2
5803,6
2400,9
2887,8
4934,17
4615,9
5903,11
238,15
4548,15
5439,5
11,5
352,2
4429,17
4954,15
4776,9
8135,3
7771,3
7993,14
6665,11
3711,3
1004,1
6904,4
3110,10
6793,13
6357,19
5754,20
3703,2
839,18
3508,18
2992,2
6606,2
5305,6
7483,17
940,14
6805,9
4147,1
1036,13
2015,17
7220,8
2857,19
5845,2
1983,10
7538,15
363,12
1132,3
7975,5
8386,16
478,11
5927,13
3901,4
623,10
8112,12
3558,20
929,3
3522,11
4276,2
5287,17
4290,17
672,3
5455,13
8094,9
1989,1
5049,17
3967,16
7207,3
1161,20
5331,3
5262,6
7355,16
249,8
5574,17
6664,6
3710,2
1083,12
1508,5
5542,3
196,17
3331,18
7977,7
4737,13
4546,2
7413,8
4336,16
6833,2
7913,17
6282,5
7658,18
6627,7
5092,5
8254,2
3836,7
1203,9
8314,8
8058,15
7424,5
7118,13
8319,18
7529,15
1320,14
7953,10
4658,8
7735,6
3836,16
7676,8
310,19
1742,17
6629,17
5285,16
8750,18
7244,13
7964,13
4506,6
1883,2
3441,17
8229,13
7946,3
1337,9
866,2
4054,11
8638,5
902,18
4483,15
2835,3
5688,11
2046,17
8068,16
4572,2
7653,5
4136,15
5448,3
6258,7
6367,12
724,20
1504,16
8179,3
602,16
4295,4
7430,5
5118,10
5959,6
736,20
5909,10
7764,13
6669,20
795,4
5602,3
7057,15
6987,16
6446,2
5953,9
3814,4
4605,20
1994,8
2723,8
2390,13
4102,11
2067,20
2874,2
3079,14
1181,8
5532,7
4781,11
2942,6
1336,14
36,5
3420,2
6878,17
6623,4
2791,11
7305,1
1607,20
2728,17
1712,10
7462,12
1533,12
8628,8
7717,5
3706,9
1574,16
3466,3
5027,10
369,12
7118,16
6415,18
3561,15
1954,19
6339,2
5951,14
1878,20
2307,3
4148,13
6669,5
2065,8
2096,4
7832,19
4267,10
6324,17
4518,1
8275,8
2280,18
1835,5
2667,14
1012,11
4160,19
6291,8
2071,10
5189,17
4959,5
4716,5
701,20
7516,19
3602,15
5483,2
6835,2
4552,12
8445,16
6625,5
6761,14
3497,12
8500,2
3094,7
53,8
4376,19
4568,8
5742,16
7977,4
6233,9
3419,18
1306,15
4794,19
3062,19
3551,18
3102,14
6825,5
4584,6
7626,12
4650,7
6010,12
5240,9
1358,2
4757,6
4450,18
4879,2
6374,1
4853,6
7568,3
4337,12
5104,14
3377,6
3685,13
4379,11
2314,1
5542,2
967,19
5462,20
1154,17
2097,3
2519,20
3473,12
6759,9
2617,20
859,11
4218,1
8399,7
1009,14
666,1
7630,13
5401,6
1233,12
2135,14
3120,2
515,2
5832,3
2163,16
5543,10
5223,7
6716,3
5415,6
3083,5
4799,17
4310,10
5715,6
421,8
1998,14
4549,1
8676,17
946,19
1446,12
5609,9
5138,7
2095,19
7682,11
6923,10
8488,16
8652,16
5814,3
6042,10
1674,16
5280,18
1277,20
5757,7
6838,14
3004,1
8734,14
1818,7
3516,20
3076,14
6907,16
6409,5
3757,3
6508,13
5274,4
1901,20
3654,10
850,8
7524,12
6759,20
5829,8
7518,13
5481,1
4902,1
1578,1
5673,20
4840,6
2846,17
427,18
4247,17
4453,9
3849,10
6208,6
417,16
716,6
1315,15
8326,20
3569,14
3151,8
2390,14
5774,10
2426,7
4429,20
3664,20
6791,16
4480,6
759,15
1879,10
7569,7
748,16
5882,20
3045,18
6346,12
4538,20
8468,18
64,1
4793,15
3762,15
4524,13
3444,19
3148,11
4755,17
1837,9
2265,11
8665,5
4508,20
2272,8
2680,5
3867,10
2283,3
7164,3
1398,7
1539,2
7750,19
3839,20
5704,14
3280,17
642,4
5959,3
3622,8
5378,13
5318,1
4543,11
3710,4
6663,14
3653,3
5437,9
339,5
8701,18
1220,9
8516,12
6146,13
5246,16
7530,4
1567,11
4548,10
2961,16
659,2
7686,2
1209,4
4745,14
8144,1
3647,2
2866,16
3638,7
3207,16
7238,6
6920,9
6595,6
6315,17
7296,2
1321,4
5680,17
887,9
3058,19
4412,10
512,12
2705,15
506,4
1848,13
7094,1
5289,5
4852,1
4268,18
5733,18
7824,12
6681,12
6888,14
2546,1
6881,16
7335,9
1714,20
2397,18
8268,15
3444,7
8100,2
2119,9
6750,5
5760,18
3289,14
5788,20
7596,12
6434,3
4125,3
1305,18
731,2
434,14
6582,6
3269,13
5251,19
1633,2
3821,18
6670,20
8234,15
2145,19
4157,11
1360,16
6049,12
7366,12
4368,16
7770,3
5479,5
5806,8
5598,20
6933,13
2698,5
8422,17
3759,6
3705,12
2227,15
4359,10
6593,19
4451,5
2088,20
2656,5
4052,7
417,20
2098,2
1969,9
1322,14
4641,1
7897,20
3614,13
6801,10
6591,8
7770,7
4103,4
3052,15
2841,1
55,18
8010,16
1910,11
7026,12
7611,5
2512,6
970,18
1891,7
3834,1
2957,7
1712,8
1759,1
1944,4
8426,20
5836,7
5683,19
5717,2
358,13
593,13
2502,17
5542,1
8457,12
5273,7
4531,13
2334,10
4706,2
4916,3
5384,20
5175,20
6642,4
7623,15
5676,8
752,16
6095,2
1889,17
6164,4
5923,20
4558,12
5040,18
2165,10
2325,17
4103,16
5165,9
3848,5
115,7
5171,9
3613,4
1159,2
4764,13
2224,20
4994,13
43,19
6069,18
3530,14
5001,13
839,11
2693,2
3902,8
8472,15
6411,20
7084,1
1695,4
917,5
6008,3
3372,18
8619,4
6202,11
7473,6
7072,17
2661,18
1514,13
6401,7
4449,5
1425,6
7789,1
7877,1
4478,14
8067,6
875,6
3239,15
5883,13
1802,10
3973,18
1802,8
3197,18
229,7
4942,11
202,11
6486,17
7553,19
6722,4
234,13
194,20
3142,18
3393,6
8041,17
3204,1
8080,7
6136,20
1738,4
3970,13
4997,17
7958,11
8798,11
2678,10
7014,3
41,16
2281,14
8396,10
5380,6
4528,12
6130,19
6242,2
3030,20
2549,20
538,6
615,18
3855,9
4497,3
1493,8
2411,3
10,2
7433,6
1197,5
4283,13
6805,8
2410,8
3485,3
271,2
85,1
3170,8
7513,19
2138,3
5916,18
7739,17
5532,4
7622,2
2114,12
7110,4
290,8
1498,17
1128,19
4288,14
6721,14
8347,12
7454,6
7907,11
7483,16
1173,15
3738,11
5347,17
1600,17
8146,10
8161,5
1967,17
7732,19
6115,3
6847,19
3485,9
2528,14
445,7
2590,17
3182,19
1235,20
5066,3
1194,16
7566,11
7228,16
1727,16
3861,19
1351,2
6201,4
8559,7
6484,10
4406,19
1381,11
5151,3
3183,2
6140,6
5198,13
1846,16
5166,15
4356,4
5753,9
4200,20
1258,16
8533,6
7317,13
5956,19
6696,9
4778,7
5125,7
8589,7
2920,19
7442,3
6265,19
1274,8
2525,9
7831,20
319,1
8619,11
8421,15
2805,14
349,17
4744,8
6939,17
1518,14
1467,16
8673,17
6076,20
7616,1
1051,7
8035,2
1384,11
8161,11
2896,15
6016,2
6105,18
4897,5
2144,3
5862,11
4408,18
6038,19
6590,19
8487,13
3204,17
770,10
8736,17
6490,13
6711,8
2558,6
2674,11
2365,11
5421,2
2479,10
7909,11
1169,14
8780,7
4554,11
1124,2
285,10
958,4
3290,14
4378,16
1251,11
687,13
1990,13
2764,2
1928,1
8292,3
6037,17
3467,1
3734,19
7413,9
7868,8
8040,13
4642,10
378,20
7131,1
2803,11
6941,7
7417,17
6662,6
8713,3
5141,2
1783,16
3208,6
888,12
6772,8
397,2
1044,7
1773,13
1764,13
5944,5
509,10
5650,13
5548,11
8010,2
2513,15
4620,3
4641,2
3688,5
6823,16
6604,4
4961,10
1068,13
5973,10
6669,7
4715,4
7017,12
6192,13
1884,17
2303,17
3323,2
5231,13
2625,15
7784,17
549,11
7257,16
341,9
2588,14
7768,3
3605,18
139,13
5157,10
1922,10
6982,15
8200,19
5306,8
42,14
3822,8
2266,1
2438,3
3938,13
3859,18
124,12
2494,20
5005,16
3416,16
7019,4
937,8
2459,13
600,6
2755,19
7837,13
6477,15
3146,4
8388,17
2753,7
1069,14
7948,14
496,18
1701,2
2092,18
2688,9
2232,4
4426,15
5299,8
8193,16
4943,13
6256,2
4470,17
7848,7
8295,18
5165,11
1722,20
8441,13
1518,18
4423,3
8229,15
8097,16
8568,16
974,9
8251,20
2975,11
8012,4
6983,14
1129,12
3758,18
4627,4
7479,8
5698,11
6922,5
7838,13
7451,17
6137,17
7612,7
3557,10
3873,8
1959,10
4798,2
5624,13
5020,19
860,17
1961,17
373,7
2006,13
5888,13
2188,12
5108,17
4028,15
7977,10
118,8
3671,3
751,8
3633,6
3951,13
3381,18
1823,1
1901,3
7466,18
5498,20
1451,18
6744,19
863,17
8712,15
8167,13
767,15
6976,2
210,8
7905,11
6471,4
2149,18
788,9
3796,16
5438,15
3547,14
5683,11
6579,19
1725,8
7425,6
6304,8
40,20
6093,8
528,17
2108,19
6273,12
150,17
6384,5
525,11
1376,14
8346,1
1308,12
8576,2
6519,18
554,11
6066,17
3845,19
3330,15
6600,7
6468,4
5210,11
2089,2
3699,16
6771,6
4087,12
4917,20
18,8
8301,3
6533,20
894,2
764,13
3585,16
6479,9
4987,16
1909,20
3417,3
299,12
4879,12
3860,6
5267,12
6405,8
743,13
3942,5
2730,13
3101,13
5070,17
6968,6
7048,11
1107,13
7803,8
8321,1
4114,17
1480,5
8538,6
1695,11
1299,10
3759,19
4410,5
159,16
4592,14
6803,14
523,19
177,18
611,5
3655,11
8524,1
525,15
265,12
3523,15
4933,16
4948,14
4917,15
7294,18
4523,3
2317,9
7817,14
1788,8
830,2
6368,1
6098,4
8481,11
4347,18
3417,8
7876,1
5221,11
3139,18
2482,12
5310,10
3690,1
294,1
5236,20
621,2
8237,12
5096,11
2121,12
1323,16
2350,5
7922,17
4463,19
3095,15
2327,10
7087,17
554,6
4138,18
700,17
4438,12
3264,18
2473,11
2968,10
3254,12
2892,5
963,20
7121,5
3831,6
8106,4
5941,18
2842,2
246,9
6114,4
6813,4
3037,6
2258,18
3577,19
6594,2
8359,13
7172,15
8300,4
5184,10
82,3
2179,14
2397,6
4033,6
7502,20
545,7
5887,2
3786,16
3145,17
7746,8
2453,18
1091,12
845,8
2012,2
8797,13
2134,16
1941,6
7064,18
6689,20
961,14
5206,19
7167,4
5845,6
5022,9
820,6
7983,14
6547,9
5834,9
8656,11
2586,14
4397,12
1029,9
2126,14
658,1
4648,8
2726,9
4475,5
2707,15
746,12
8534,3
1932,4
8122,20
5504,4
4176,5
5144,14
4170,20
4954,16
4602,16
8535,4
6114,18
7756,7
5809,9
526,20
4889,5
8121,2
7120,13
3262,2
3282,11
2671,9
3758,20
6505,7
2879,18
3097,9
1756,14
634,17
6770,11
7671,11
5580,2
2174,10
8483,15
4295,15
4174,17
3294,2
847,18
1436,1
3615,11
7103,14
8567,1
3061,15
7270,20
5453,14
3548,19
5273,19
608,20
8708,3
1309,4
3980,20
3149,3
3665,10
2896,11
6995,7
7860,16
552,15
4963,5
4570,20
7606,14
358,12
5663,6
8692,11
3806,16
327,12
4343,17
8658,17
2453,8
1919,2
3514,4
4920,19
103,7
482,16
5700,8
8510,15
2538,13
887,10
655,3
7411,18
5548,5
7300,15
8635,1
7050,18
7371,18
3689,9
3894,5
3588,20
7608,10
5413,17
6074,3
3897,2
2656,11
5382,1
340,16
4265,1
7547,20
8384,12
5332,11
2099,14
83,20
607,12
5944,4
1891,8
8436,18
3517,16
6227,12
138,12
2970,20
7843,10
4576,3
1429,8
8194,7
6715,9
7972,9
8355,6
68,13
7969,16
8423,11
5152,15
4784,10
6981,17
1213,19
8704,20
6976,13
827,8
2526,1
5326,12
6532,19
4723,13
5991,8
3904,16
5227,13
355,8
2278,10
5244,16
2293,14
8349,4
4857,15
3440,14
4334,8
5687,14
8658,10
57,14
4156,14
5059,14
7683,16
2346,11
8080,15
7399,9
6341,5
692,16
6900,7
3229,4
3894,13
6195,19
6705,19
4525,14
3749,4
1426,20
8594,3
4204,11
6623,15
6328,13
5569,16
2728,20
8781,17
8297,8
3653,20
3751,19
2747,6
7126,8
628,2
3204,11
6937,10
1581,8
3212,17
4910,15
5928,10
1111,12
7420,1
5692,13
7182,8
194,15
4753,16
2708,10
4730,20
7317,4
5060,17
6439,1
4165,1
6397,1
7046,1
6522,2
1979,17
3018,12
1341,3
90,9
1376,6
2688,13
2043,14
8680,11
2453,3
4108,17
2285,8
2206,11
4549,7
5930,17
511,19
4007,5
1471,17
2132,17
4458,14
5363,11
7680,8
4160,12
6917,14
2104,18
6541,15
1167,17
3366,1
1195,19
8754,19
2021,19
250,9
200,20
6396,1
5357,5
161,12
1853,20
8169,1
4334,9
4383,11
7386,9
5565,10
3099,4
4480,9
1777,17
7552,10
7286,18
619,19
1787,3
5125,16
3369,1
5655,12
919,17
5295,12
6893,10
305,7
7412,2
8675,16
8640,18
8277,6
4904,8
1718,18
2464,6
1630,7
962,5
823,12
4240,9
6842,9
2967,19
193,14
943,5
3839,8
646,14
6011,11
3150,6
4485,5
119,19
101,9
4899,13
3678,20
3396,1
2167,9
369,11
6721,16
1000,8
34,12
7598,18
4443,14
8631,7
3281,2
8085,11
5888,12
7193,19
1287,18
5483,11
3498,5
2609,14
8145,16
616,12
5965,16
1723,10
6623,8
5803,12
8265,3
7511,6
2892,6
1257,16
5487,1
1607,11
471,10
8301,17
7556,5
8398,18
3085,1
3303,16
2207,14
6766,14
3277,19
3599,19
3772,17
127,1
3294,3
704,1
6899,1
7384,20
8668,14
6286,1
1809,11
7912,20
8402,3
401,12
4121,10
1554,1
1811,2
7490,17
4666,4
1653,11
5927,16
1385,9
8445,17
1546,2
141,4
518,13
2056,2
660,15
1545,6
4211,2
6975,6
7204,18
2638,4
5459,10
3520,20
7536,9
4803,4
6483,1
6638,20
791,15
2488,2
2335,19
7041,20
1713,8
4987,15
3978,2
7924,19
1504,17
7112,11
2310,1
2933,9
2263,14
4442,7
2273,2
5184,11
8005,1
391,13
3441,6
3264,6
2358,18
7220,4
6049,18
4706,13
5806,14
1782,10
1914,9
4091,20
3739,10
3217,12
3892,2
7029,12
8006,8
8509,5
3065,17
4580,16
5773,17
8761,5
8414,1
1286,13
877,14
6937,5
347,3
7728,5
1720,15
7687,18
4694,11
107,14
3184,15
7047,13
5451,18
4358,15
5041,1
3047,15
4697,16
6458,9
6694,19
3933,19
8312,12
404,9
5270,6
2353,4
3005,2
7747,16
2764,1
8739,7
217,3
1837,17
43,5
8276,7
1801,8
519,20
4914,12
7935,1
7618,15
6598,19
6251,18
2215,1
6592,10
2240,1
606,6
3888,13
1538,4
2047,14
54,16
1476,1
979,12
1860,19
4134,17
3124,18
2452,3
4604,9
3616,6
5967,17
7639,15
3732,13
6222,6
6675,5
5941,9
190,13
4543,3
8268,5
6756,5
2592,3
2695,19
1843,5
4717,5
713,7
7527,11
3650,14
600,16
915,6
533,16
379,12
74,18
4729,8
1220,2
4148,16
1353,1
6869,18
8400,1
1568,2
6710,17
2477,8
2003,7
4045,8
3373,16
371,9
6105,15
5077,18
678,11
2946,8
3589,9
161,10
6246,11
505,4
8034,15
521,4
2827,17
7008,9
1943,16
2395,8
2281,8
8742,3
5890,7
5357,14
2016,1
7814,14
2995,11
7974,1
4318,2
4274,18
4968,19
6114,16
4095,12
7081,19
2111,15
4184,10
6355,5
137,13
3366,11
8114,20
7859,20
2351,12
3780,8
3569,2
1750,5
2417,4
6512,8
3595,16
90,11
8545,16
6237,2
8057,7
6079,16
7352,10
4658,2
5262,10
1116,6
1185,2
1734,15
6862,12
640,10
923,20
2017,12
2121,9
7702,6
4059,17
5364,11
5722,17
1679,2
1115,10
2091,10
2422,18
458,16
1126,18
7288,4
8369,4
245,9
1186,10
578,19
5289,11
2543,3
548,16
1523,1
7384,11
4408,12
2259,13
1469,16
4928,8
6,13
4818,15
7695,8
5427,19
1780,2
7370,2
5262,4
8725,12
5744,17
7806,16
7723,5
3003,10
8190,15
8302,5
1112,17
6196,2
3530,2
3448,13
1746,14
2,18
8353,9
7758,20
162,16
8708,5
5354,7
6007,15
3810,3
1232,11
5454,18
4865,4
3247,20
2769,1
1136,16
1990,3
3637,8
132,5
861,6
7967,4
7823,1
8601,7
8461,19
248,10
6463,12
2135,17
1344,2
4146,13
7619,4
4125,14
3118,16
5575,11
33,17
3222,13
7193,11
1805,3
238,2
466,2
3476,12
177,3
1885,13
2256,16
4995,17
2510,10
3295,8
5923,5
3624,20
1410,6
8521,15
2931,15
3604,12
5261,19
3278,14
4674,4
5279,15
661,9
8517,2
815,8
2659,5
6263,5
8276,4
946,14
4500,5
6186,13
8645,18
2343,16
6901,19
5245,16
2101,8
2030,11
2843,5
7882,10
379,8
7842,10
285,19
2380,6
8151,20
8661,14
8037,16
2985,3
4790,2
2982,10
8753,20
3989,2
6865,5
5943,13
1079,16
1405,4
5705,13
5193,17
6427,18
1105,20
3082,7
6142,18
792,4
371,17
665,2
7543,4
1778,13
8549,11
6939,2
5969,2
4374,12
5176,14
6266,19
2695,6
6787,12
573,7
5523,14
4383,15
6203,12
4200,17
4160,8
7344,9
6094,12
2467,12
4170,11
5774,1
4375,2
2821,2
639,15
4744,2
8469,8
31,9
6451,11
22,15
8468,20
3362,18
3366,18
6063,6
5438,3
2533,1
1293,4
1249,16
5312,12
5413,14
2134,17
8118,19
308,16
1988,12
4956,19
8205,8
312,14
6101,19
2502,15
802,1
158,12
312,9
3425,10
7137,16
7649,5
4168,4
7420,2
2095,20
7759,14
4962,20
4894,12
5366,14
8422,14
1554,8
4253,2
3976,5
2737,7
3884,12
8434,15
4781,2
5226,13
2107,7
1712,12
7050,7
4734,9
7531,17
7344,13
3430,2
4008,12
5195,13
6725,19
315,20
4229,7
4012,8
5143,14
2330,5
1766,10
2595,20
471,8
7659,7
3840,17
6129,13
4964,8
7918,18
8493,14
239,7
6882,1
2217,4
7999,20
8488,5
2361,12
5180,4
5862,20
7861,15
4129,3
7372,9
7408,7
175,3
5569,15
4239,20
2774,12
3014,6
3658,14
2842,10
966,11
5818,7
7253,10
6374,15
2184,8
3265,13
2082,9
5592,6
3388,1
3885,19
6144,3
4867,9
898,8
2939,19
2385,4
4102,20
2845,5
307,7
6148,5
7095,15
2763,11
963,18
2317,5
996,13
7865,8
6687,17
2495,5
5234,16
8048,13
1437,12
7473,20
4527,18
3407,15
3176,10
1091,4
185,11
5720,4
8120,11
8561,15
639,3
3383,2
7461,17
3747,19
4877,13
856,13
6151,12
631,5
4394,14
1713,16
106,1
3643,11
4512,4
4226,6
5548,16
5439,8
3201,8
4328,7
6676,13
8401,14
4097,11
1941,13
4614,12
2282,1
637,3
7478,6
5973,5
4993,6
1567,12
1672,10
8778,8
4054,4
6422,6
2571,3
4397,16
7905,6
227,16
4820,1
5055,5
2532,8
7338,10
1133,6
5683,12
7904,18
7117,11
7577,20
6366,10
892,12
7674,4
8586,19
7225,15
2588,5
7949,14
4893,6
1175,3
4909,5
6337,13
3423,12
3343,14
4348,12
1589,20
6327,19
548,14
5098,18
619,12
6504,1
6122,6
4625,16
668,6
236,20
476,1
7303,12
6706,11
8807,2
8108,19
4001,16
7026,11
1048,19
5373,1
3031,13
3483,1
4824,4
2819,11
5919,17
5464,10
2320,10
7418,19
7239,19
7155,8
567,4
832,14
1457,18
8659,6
5797,14
2309,20
7466,1
8232,5
3094,4
1008,2
8646,15
1030,13
5981,11
2661,10
8077,15
664,4
2892,15
3760,16
5332,13
318,19
2053,5
7050,19
4485,20
4042,14
6393,5
4041,6
5085,8
4285,12
5918,6
1026,13
8701,3
7673,9
881,10
8211,9
7626,3
7844,15
1623,14
6071,11
410,14
3285,6
6607,17
1107,18
2232,15
7423,16
3353,20
2416,5
7981,3
3081,2
7962,3
5292,4
641,2
1204,7
2974,3
4063,17
883,7
3247,9
711,17
8031,18
8606,2
6,7
4654,3
1656,1
3823,1
8593,10
1884,13
1606,6
5258,9
7432,15
5994,20
2472,19
8323,3
2607,20
1890,17
6511,7
303,17
8516,5
8492,8
4559,13
3563,3
1735,2
5442,19
3336,1
3970,7
3120,11
2432,5
7959,15
8239,16
3412,6
6037,19
1858,14
5006,8
2669,19
4922,16
5106,17
8284,4
4163,12
7406,11
6664,7
322,7
2939,7
1027,5
8170,20
3844,12
2276,15
6050,8
2700,5
2234,7
3713,3
4594,13
6534,20
2051,5
2851,12
4899,7
4426,9
8354,14
3828,12
1839,17
2424,4
2726,13
6742,18
4776,1
5673,3
3488,9
962,18
1507,12
2102,15
7515,20
785,6
5925,18
1884,6
1017,19
3977,17
6958,19
3113,16
7465,13
1136,15
2487,1
872,14
2702,12
5563,1
1161,8
362,3
4761,11
408,12
2947,10
8224,2
6218,6
7792,12
8555,12
2461,10
6404,10
1338,13
1022,4
4375,13
3974,12
2306,18
1618,3
3049,1
743,19
7168,3
4211,16
1656,15
1204,20
8495,7
2515,4
7791,18
7540,11
1866,9
4237,19
2484,18
1865,11
2992,11
2310,20
6653,17
5923,2
5295,18
6469,4
6265,10
4245,12
2027,13
245,5
1528,18
5013,19
489,19
3039,8
3617,1
2161,16
2504,2
5239,15
1219,14
2165,9
6957,3
1318,10
1419,1
2867,10
5070,9
899,7
4535,1
2212,19
7301,9
7762,2
5744,20
2814,18
1218,14
1902,16
1051,3
2592,19
7575,9
1774,17
755,6
7455,6
3171,19
5043,13
4212,14
1598,4
1293,15
1714,19
1443,14
5321,10
4866,11
4441,17
5572,15
860,11
6260,17
3783,10
7494,7
6330,11
3579,8
7568,11
1277,12
2629,18
7571,8
8708,18
7144,5
1946,15
3549,7
3223,16
8693,3
5420,17
2746,5
1873,13
4739,14
1307,6
6936,7
4322,3
1173,10
1498,10
2029,16
7635,12
1571,5
2611,16
5477,2
8058,14
5254,15
1044,10
5837,4
5983,13
6640,20
7511,19
7906,12
472,15
4318,14
8803,20
4908,10
6741,12
1861,2
8176,20
2040,19
1841,4
6075,1
6910,6
6878,1
8207,16
3216,17
4342,15
4186,13
7176,8
2878,14
2564,18
5291,12
2078,7
215,14
1641,20
4828,1
3265,18
3039,4
1496,13
906,2
3665,8
