CID,MID
3764,6351
3764,8803
3765,2295
3765,7752
3766,590
3766,661
3766,4751
3766,5616
3766,5831
3766,5953
3767,5382
3767,7415
3767,7720
3767,8174
3768,1869
3768,6724
3769,1597
3769,2273
3770,2367
3770,3634
3770,6162
3770,6638
3770,7581
3771,36
3771,5685
3771,6015
3771,6524
3771,7175
3771,7862
3772,1332
3772,5557
3772,5593
3773,665
3773,5819
3773,7974
3774,14
3774,3336
3774,4256
3774,4784
3774,8244
3774,8798
3775,2811
3775,4227
3775,5935
3775,7746
3775,8553
3775,8565
3776,1004
3776,3065
3776,6126
3776,7372
3777,1742
3777,2220
3777,5919
3777,6567
3778,751
3778,3962
3779,1952
3779,2437
3779,2690
3779,2799
3779,5741
3780,2728
3780,5582
3780,7111
3780,8068
3780,8109
3780,8196
3781,2302
3782,5315
3782,6705
3783,1753
3783,4660
3783,7114
3784,1449
3784,2195
3784,4167
3785,2929
3785,3210
3785,8176
3786,3073
3787,438
3787,1145
3787,1979
3788,6438
3789,3533
3789,4028
3790,6045
3790,7489
3791,3123
3791,4359
3791,4574
3791,6070
3791,6776
3791,8316
3791,8716
3792,5537
3792,7422
3792,8425
3793,1766
3794,6791
3794,8000
3794,8079
3795,762
3795,7193
3796,405
3796,2019
3796,2137
3796,8105
3797,1397
3797,2428
3797,7382
3798,3674
3798,3784
3798,4081
3798,6216
3798,6945
3798,7494
3799,1482
3799,5012
3799,6261
3799,8261
3800,1790
3800,2008
3800,2206
3800,4775
3801,8173
3802,72
3802,4339
3802,8118
3803,7015
3803,7953
3803,8690
3804,23
3804,175
3804,796
3804,1611
3804,2511
3805,7092
3805,7409
3806,317
3806,5595
3806,7913
3807,195
3807,341
3807,4740
3807,8329
3808,2904
3808,5225
3808,6079
3808,6670
3809,137
3809,1492
3809,2419
3809,2496
3809,2846
3809,7796
3809,8470
3810,2104
3811,1697
3812,4410
3812,6348
3812,8369
3812,8393
3813,5269
3813,5274
3814,8260
3814,8757
3815,2160
3815,6303
3816,4318
3816,6758
3816,6860
3817,4068
3817,7676
3817,8361
3818,3309
3818,4483
3818,7318
3819,2079
3819,5669
3819,6519
3820,1411
3820,5618
3821,4820
3821,6536
3821,7622
3822,3493
3822,4521
3822,6890
3822,6979
3822,7420
3823,2186
3823,3028
3823,3397
3823,5191
3823,8584
3824,2264
3825,3051
3825,6397
3825,6763
3826,1241
3826,4516
3826,8394
3827,1320
3827,4898
3827,5104
3827,6757
3827,7151
3827,8124
3828,4749
3828,5144
3828,5547
3829,485
3829,2037
3829,2153
3829,3561
3830,3292
3830,7321
3830,7650
3831,3436
3831,8790
3832,2073
3832,4761
3833,5658
3834,770
3834,2174
3835,2914
3836,6309
3836,7166
3836,8256
3837,3731
3837,5282
3837,6770
3838,1891
3838,7822
3839,2316
3839,5772
3840,3133
3840,7871
3840,8229
3841,2877
3841,6840
3841,7439
3842,2183
3842,7845
3842,8748
3843,1949
3843,2555
3843,4685
3844,4720
3844,6921
3844,7470
3845,210
3845,5523
3845,5634
3845,6730
3846,688
3846,8565
3847,1745
3847,2039
3847,4209
3847,4724
3848,415
3848,1540
3848,4892
3849,639
3849,869
3849,2296
3849,6182
3849,6241
3850,2382
3850,2385
3850,6363
3851,870
3851,7934
3852,928
3852,1355
3852,6314
3852,6743
3852,8633
3852,8715
3853,3276
3853,6701
3854,2744
3854,4375
3854,6776
3855,2637
3855,3797
3855,8123
3856,1063
3856,4696
3857,4106
3857,4574
3857,7232
3857,7447
3858,2400
3859,75
3859,1017
3859,5354
3859,7937
3860,373
3860,4836
3861,559
3861,3343
3862,38
3862,530
3863,322
3863,5877
3863,7966
3864,6620
3864,7416
3865,1680
3865,2956
3866,3216
3866,3676
3867,1496
3867,6372
3867,8400
3868,3893
3868,7584
3869,2456
3869,3274
3869,6655
3869,8149
3869,8371
3870,4713
3871,770
3871,4044
3871,8670
3872,1793
3872,2035
3872,2162
3872,2728
3872,6252
3873,6350
3874,986
3874,6826
3875,5123
3876,882
3876,4808
3877,213
3877,4195
3877,5522
3877,8677
3878,535
3878,1916
3878,4118
3879,1703
3879,3328
3879,3430
3879,5707
3879,8100
3880,5490
3880,7260
3881,3696
3881,4041
3881,5593
3881,6195
3882,17
3882,2254
3882,4397
3882,5972
3882,6026
3882,6831
3883,104
3883,1689
3883,3219
3883,4749
3883,5090
3883,5681
3883,6913
3884,1454
3884,3171
3885,4820
3885,5225
3886,3278
3886,7354
3887,2270
3887,2907
3887,2954
3887,5817
3887,6688
3887,8152
3888,1221
3888,3141
3888,3533
3888,4303
3888,6837
3888,7012
3889,3064
3889,6005
3890,82
3890,2848
3890,5794
3890,7837
3891,4037
3891,4132
3891,7365
3891,8419
3892,1956
3892,5548
3893,854
3893,2339
3893,3563
3893,6181
3894,666
3894,1850
3894,2176
3894,6998
3894,7207
3895,4608
3895,7021
3896,5
3896,4573
3896,5484
3897,206
3897,4330
3897,6021
3897,7610
3898,2132
3898,6627
3898,7658
3898,8772
3899,2561
3899,2637
3899,6842
3900,892
3900,3233
3900,4179
3900,4540
3901,93
3901,1646
3901,4597
3901,7872
3902,5416
3902,8699
3903,4399
3903,5303
3903,7163
3903,7641
3904,2537
3904,7668
3905,655
3905,2197
3905,6885
3905,7869
3906,1786
3906,2519
3906,2663
3906,5003
3907,2091
3907,2592
3907,5286
3907,6400
3907,8661
3908,613
3908,834
3908,8744
3909,2206
3909,4935
3910,4671
3910,8038
3911,4467
3911,5619
3911,5867
3912,1195
3913,3212
3913,4972
3913,5208
3914,566
3914,2244
3914,8609
3915,1095
3915,2212
3915,3604
3915,4694
3915,7006
3915,7950
3916,111
3916,3013
3916,4542
3917,1576
3917,7145
3917,8530
3918,1108
3918,1118
3919,2188
3919,3081
3919,5692
3919,8277
3920,1103
3920,2612
3920,3438
3921,6815
3922,695
3922,711
3922,2006
3922,3509
3922,5606
3922,5758
3922,6523
3922,6526
3922,8766
3922,8772
3922,8799
3923,6610
3924,657
3924,1507
3924,1611
3924,4023
3924,5355
3924,6296
3924,7012
3925,1536
3925,5725
3925,7775
3926,2510
3926,3625
3927,1715
3927,3496
3927,3782
3928,5438
3929,1744
3929,5425
3929,5706
3930,3734
3930,5912
3930,8157
3931,4810
3931,4995
3932,3580
3932,4361
3932,7786
3933,4228
3933,7607
3933,8692
3934,3570
3934,7781
3935,145
3935,2506
3936,601
3936,1880
3936,3614
3937,4793
3937,5669
3938,571
3938,7302
3939,980
3939,1610
3939,3938
3940,2626
3940,3995
3941,654
3942,1003
3942,1087
3942,1311
3942,2305
3942,2379
3942,5259
3942,7534
3943,2177
3943,6249
3944,1858
3944,7285
3944,8764
3945,2546
3945,6323
3946,4204
3946,6102
3946,7133
3946,7791
3947,4390
3947,4634
3948,405
3948,882
3949,313
3949,5492
3949,8469
3950,1693
3950,1986
3950,3018
3950,6144
3951,2054
3951,8427
3952,6289
3952,8336
3953,5000
3953,7301
3954,1083
3954,2395
3954,3443
3954,6573
3954,7976
3955,719
3956,2116
3956,4857
3956,8210
3957,3155
3957,8429
3958,358
3958,4810
3958,5249
3958,7210
3959,5430
3959,7192
3959,8420
3960,1350
3960,4660
3960,8107
3960,8425
3961,1097
3961,1573
3961,7325
3961,8580
3962,2743
3963,1685
3963,1945
3963,3016
3963,6169
3963,6677
3963,8015
3963,8737
3964,121
3964,2223
3964,2920
3964,3791
3964,4202
3964,5635
3964,7785
3965,1073
3966,3454
3967,3493
3967,3775
3967,6094
3968,6951
3968,7066
3969,354
3969,1703
3970,97
3970,3369
3970,8380
3971,4774
3971,5148
3971,7131
3972,1182
3972,7500
3972,7559
3973,2520
3973,3289
3973,4697
3973,6751
3974,390
3974,8437
3975,5552
3975,7524
3976,1191
3976,2771
3976,5435
3977,621
3977,4082
3977,7951
3978,1434
3978,3588
3978,5166
3978,8523
3979,1201
3979,1634
3980,890
3980,6999
3981,611
3981,1272
3981,1354
3981,2222
3981,2917
3981,6301
3982,4128
3983,744
3983,1155
3983,7020
3983,7347
3984,2017
3984,2041
3984,3730
3984,4081
3984,4584
3984,8216
3985,3733
3985,4225
3985,4238
3986,1066
3986,1251
3986,1391
3986,2982
3986,4154
3986,5658
3986,6679
3986,8059
3986,8178
3987,5181
3987,5211
3987,6358
3987,6877
3988,6542
3988,7156
3988,7392
3989,214
3989,6627
3989,7369
3990,4094
3990,7095
3991,5184
3992,277
3992,2292
3992,3256
3992,4770
3992,7179
3993,114
3993,6382
3993,7477
3994,1423
3994,1793
3994,1939
3995,107
3995,2796
3995,8763
3996,97
3996,4708
3997,1037
3997,3000
3997,6158
3997,7102
3998,746
3999,1190
4000,4863
4000,5861
4001,1640
4001,4056
4001,8239
4002,1739
4003,4749
4004,4938
4005,1418
4005,3549
4005,4615
4006,4488
4006,4613
4007,1341
4007,5872
4007,7171
4008,1916
4008,6250
4008,6370
4008,8352
4009,6474
4009,8148
4010,505
4010,7983
4011,1771
4011,5220
4011,6831
4011,7766
4012,2562
4013,8741
4014,3603
4014,5324
4015,2235
4015,4105
4015,4597
4015,6979
4016,6407
4016,6426
4016,8125
4017,448
4017,2036
4017,2848
4017,4833
4017,5356
4017,5384
4017,8271
4018,1977
4018,2361
4018,5207
4018,8741
4019,213
4019,4097
4019,4884
4019,8284
4020,4778
4020,5748
4020,6114
4021,183
4021,7512
4022,2317
4022,3305
4022,6236
4022,7084
4023,360
4023,2020
4024,685
4024,7169
4025,83
4025,1391
4025,7176
4026,517
4026,2043
4026,6457
4027,382
4027,5417
4027,8786
4027,8801
4028,1147
4028,1395
4028,1724
4028,7719
4028,7868
4029,1747
4029,2440
4029,2779
4029,3288
4029,4993
4029,5634
4030,3442
4030,7747
4031,3237
4031,4920
4031,5634
4032,3470
4032,7769
4033,1049
4033,6354
4033,6761
4034,1637
4034,6480
4034,8398
4035,2334
4035,2948
4035,3462
4035,6563
4036,680
4036,1513
4036,2638
4036,2893
4036,3898
4036,8725
4037,3015
4037,5536
4037,7363
4037,7597
4038,3216
4038,3426
4038,3618
4038,3665
4039,4141
4039,6319
4039,8334
4040,1094
4040,3184
4041,1878
4041,3482
4042,2972
4042,4510
4042,8111
4043,892
4043,6739
4043,7561
4044,1195
4044,3548
4044,5769
4044,7558
4045,1199
4045,1896
4045,4976
4045,5703
4046,772
4046,4763
4046,5948
4047,626
4047,1104
4047,2794
4047,8170
4048,972
4048,4108
4048,7594
4049,1609
4049,1942
4049,6952
4050,2695
4050,3235
4050,4066
4051,3094
4051,3303
4051,3678
4051,7983
4052,2095
4052,3537
4052,5421
4053,4459
4053,5852
4053,6190
4054,1508
4054,2101
4054,2273
4054,5682
4054,7601
4055,1958
4055,2085
4055,3843
4055,5849
4056,1640
4056,7451
4056,8724
4057,3371
4057,4672
4057,5262
4058,309
4058,1144
4058,3049
4058,3941
4058,7220
4059,3171
4060,1901
4060,2370
4060,5207
4060,5923
4061,2336
4061,4765
4061,7961
4061,8698
4062,5652
4062,7384
4063,2974
4063,5380
4063,6766
4064,1818
4064,5009
4065,487
4065,2497
4066,2466
4066,5972
4067,5144
4067,5183
4067,6569
4067,6578
4068,3866
4068,7018
4069,2763
4069,3497
4070,80
4070,8238
4071,1
4071,4217
4071,5132
4071,6763
4072,1235
4072,1539
4072,3894
4072,4034
4073,3614
4073,3630
4073,7147
4074,3051
4074,3179
4074,7146
4075,4534
4075,6427
4075,7086
4076,3344
4076,5890
4077,2201
4077,3165
4077,7595
4078,409
4078,2439
4078,5433
4079,7246
4079,7864
4080,1427
4080,7584
4081,439
4081,2106
4081,7297
4082,3650
4082,5878
4083,1627
4083,4076
4083,5005
4084,1283
4084,3205
4084,4080
4084,7979
4085,95
4085,1784
4086,1406
4086,2880
4086,6892
4087,1344
4087,6631
4087,7526
4088,1542
4088,4598
4088,6207
4089,2294
4090,3219
4090,8565
4091,4313
4091,5421
4092,1253
4092,5185
4092,6647
4093,1236
4094,306
4094,1487
4094,4431
4094,8412
4094,8749
4095,5555
4095,5811
4095,7468
4095,8310
4096,512
4096,1443
4096,5237
4097,224
4097,740
4097,1365
4097,2525
4097,6638
4098,3486
4098,7032
4098,7592
4098,8611
4099,601
4100,1922
4100,3334
4100,3392
4100,4270
4100,5073
4100,8237
4100,8759
4101,516
4101,6550
4101,6884
4101,7735
4101,7920
4102,1855
4102,2436
4102,3963
4102,6672
4103,5769
4103,5994
4104,4376
4104,6431
4104,8553
4105,3659
4105,8200
4106,4768
4106,8624
4107,2194
4107,2319
4107,4520
4107,4793
4108,27
4108,7614
4109,8211
4110,6314
4110,8363
4110,8460
4111,1484
4111,3735
4111,8402
4112,5393
4112,6501
4113,92
4113,846
4113,2112
4113,2541
4113,5962
4113,6109
4114,2461
4114,5639
4114,8228
4115,174
4115,2016
4115,7074
4115,8776
4116,2969
4116,3914
4116,7681
4117,2718
4117,7520
4118,306
4118,442
4118,1807
4118,7862
4118,8424
4119,213
4119,2300
4120,7311
4121,2609
4121,6550
4122,2742
4122,2936
4122,8188
4123,2396
4123,2628
4123,3454
4124,1081
4124,1533
4124,4398
4124,7922
4125,267
4125,524
4125,3685
4125,5314
4125,5879
4125,8015
4126,663
4126,1655
4126,3097
4126,4748
4126,6930
4127,3586
4127,7891
4127,8075
4128,359
4128,4755
4128,7990
4128,8603
4129,3797
4129,5983
4129,6389
4129,8056
4130,1030
4130,4628
4131,551
4131,4332
4132,6053
4133,932
4133,1741
4133,3835
4133,6309
4133,6493
4134,339
4134,702
4134,6242
4135,2992
4135,3388
4135,4914
4136,5216
4136,8486
4137,1120
4137,4481
4137,5919
4137,8138
4138,6359
4139,369
4139,4696
4139,6309
4139,7696
4140,7449
4141,761
4141,6706
4142,654
4142,1043
4142,1260
4142,4319
4143,819
4143,1310
4143,5310
4144,1051
4144,1692
4144,2072
4144,2083
4144,8147
4145,7183
4145,8543
4146,732
4146,3413
4146,4481
4146,8765
4147,4315
4147,4854
4148,554
4148,1088
4148,2849
4148,7282
4149,474
4149,2377
4149,6172
4150,4657
4150,6202
4150,6658
4151,914
4151,1614
4151,3620
4151,4677
4151,5986
4151,8463
4152,1276
4152,7215
4153,6125
4153,8466
4154,2494
4154,4122
4155,895
4155,6166
4156,876
4156,1728
4156,3652
4156,5735
4156,8085
4157,1101
4157,2439
4157,4234
4157,4782
4157,6034
4157,8461
4158,3525
4158,5724
4158,5808
4158,6356
4158,6650
4159,104
4159,3600
4159,3691
4159,5782
4160,5654
4161,4764
4161,7879
4161,7977
4162,1687
4162,7899
4163,109
4163,3932
4163,8308
4164,501
4164,5637
4164,8012
4164,8223
4165,696
4165,2277
4166,1632
4166,7208
4166,7858
4167,2714
4167,5417
4167,8468
4168,2236
4168,3769
4168,4700
4168,6076
4168,6532
4169,24
4169,1264
4169,4199
4169,4925
4169,5021
4170,1313
4170,4455
4170,5570
4170,8431
4171,2690
4171,4601
4171,7444
4171,8115
4172,1828
4172,3466
4173,2462
4173,6294
4173,6423
4173,7744
4174,3063
4174,3584
4174,6949
4175,586
4175,2579
4175,6661
4175,8006
4176,5935
4176,6570
4177,1939
4177,2383
4177,7161
4178,3659
4178,3774
4179,6038
4179,6794
4180,5411
4180,5527
4181,705
4181,1857
4181,4970
4182,4150
4182,6623
4182,7890
4183,7845
4183,8755
4184,4417
4184,7849
4185,2193
4185,3453
4186,993
4186,1567
4186,2642
4186,6364
4187,1269
4187,1527
4187,1834
4187,6733
4187,6780
4188,368
4188,6890
4189,3993
4190,707
4190,3160
4190,7155
4190,7992
4191,2096
4192,916
4192,2640
4192,3734
4192,5116
4192,7204
4193,2208
4194,820
4194,7293
4194,7408
4194,8400
4195,643
4195,3645
4195,4594
4196,2407
4197,79
4197,917
4197,1221
4198,384
4198,2726
4198,4783
4199,288
4199,3824
4199,4186
4199,4232
4199,5139
4200,2950
4200,6738
4200,7688
4201,7462
4201,8465
4202,6643
4203,306
4203,7774
4203,8690
4204,4645
4204,5862
4205,644
4205,1405
4205,5207
4206,1190
4206,3549
4206,4592
4206,5600
4206,7320
4206,7994
4207,972
4207,1229
4207,1438
4207,3327
4207,7360
4208,2548
4208,2571
4208,7724
4209,3264
4209,6091
4209,6903
4209,7892
4210,2795
4210,3176
4211,3595
4211,5135
4212,3255
4212,6037
4212,6731
4213,1098
4213,2339
4213,8631
4214,2519
4214,2980
4214,4530
4215,2540
4215,5528
4215,8370
4216,4334
4217,809
4217,2127
4217,2748
4217,6464
4218,184
4218,5615
4219,6769
4219,7430
4219,8673
4219,8723
4220,1128
4221,3766
4222,2748
4222,3224
4222,6197
4222,7019
4222,7426
4223,5587
4223,6316
4223,8040
4224,581
4224,2167
4225,1779
4225,3177
4225,7109
4225,7935
4226,272
4227,3316
4227,4507
4227,5455
4227,6378
4228,8565
4229,808
4229,2175
4229,5928
4229,8264
4229,8538
4230,233
4230,699
4230,2362
4230,3438
4230,3510
4230,6878
4230,8318
4231,2451
4232,1578
4232,4487
4232,5083
4233,2907
4233,2995
4233,4875
4234,7797
4234,8047
4235,640
4235,1597
4235,4371
4236,1032
4236,1714
4236,2021
4236,5129
4236,6362
4236,8707
4237,8247
4238,713
4238,1926
4238,5378
4239,1141
4239,1527
4240,7902
4241,1075
4241,2136
4241,6743
4242,20
4242,6053
4242,8193
4243,6073
4243,7070
4243,7936
4244,2422
4244,4788
4244,7541
4244,8385
4244,8554
4244,8754
4245,6403
4245,6893
4246,585
4246,6069
4246,7645
4247,712
4247,1822
4248,181
4248,2327
4248,3094
4248,8681
4249,2993
4249,3692
4249,6548
4249,7029
4249,7104
4249,8178
4249,8249
4250,1427
4250,2924
4250,3760
4250,6482
4250,8098
4251,5761
4251,7607
4251,7900
4252,4307
4252,6247
4253,4307
4253,4559
4253,5743
4254,1601
4255,340
4255,2305
4255,6972
4256,2194
4256,6880
4257,1701
4257,4171
4257,5504
4258,3640
4258,3879
4258,5799
4258,7818
4258,8155
4258,8784
4259,1491
4259,1588
4259,3810
4259,4846
4259,8599
4260,1095
4260,1374
4260,2072
4260,3611
4260,5529
4260,6496
4260,8065
4261,1711
4261,4642
4262,3329
4262,6696
4262,6986
4263,2512
4263,4224
4264,385
4264,3097
4264,4652
4265,90
4265,5120
4265,8614
4266,117
4266,1792
4266,3999
4267,1447
4267,5363
4267,8562
4268,1931
4269,1868
4269,4905
4269,6083
4269,8516
4270,118
4271,3328
4271,5583
4271,6145
4272,3366
4272,5270
4273,5176
4273,6186
4274,6459
4274,6699
4275,4726
4275,5936
4275,6902
4275,8016
4275,8645
4276,1747
4276,8408
4277,2536
4277,4175
4277,4760
4277,6324
4278,811
4278,6981
4279,119
4279,1256
4279,3288
4279,4156
4279,8010
4280,1689
4280,1898
4280,2349
4280,4282
4280,4418
4281,4292
4281,4961
4281,8784
4282,1393
4282,2605
4282,6940
4283,247
4283,1066
4283,5991
4284,4515
4284,7328
4285,1992
4285,6512
4286,3338
4286,4495
4286,5503
4286,6436
4286,7380
4286,7510
4287,3350
4287,4121
4287,6771
4288,1396
4288,3809
4288,5932
4288,6446
4288,7905
4289,2929
4290,6066
4291,2285
4291,7314
4291,7926
4292,2216
4292,4158
4292,4224
4293,2922
4293,3843
4293,5025
4294,3742
4294,5642
4295,3937
4295,4737
4295,6523
4296,11
4296,2263
4296,7764
4297,1596
4297,1952
4297,2040
4297,7872
4297,8526
4298,3439
4298,3765
4298,3942
4298,4357
4299,6822
4299,7318
4299,8709
4300,2304
4300,2651
4300,7839
4301,1641
4301,1643
4301,6830
4302,770
4302,3514
4302,4954
4302,7646
4303,631
4303,4181
4303,7898
4303,8327
4303,8329
4304,5496
4304,6339
4304,6563
4305,4248
4305,5545
4306,853
4306,878
4306,2487
4307,2634
4308,3028
4308,3579
4308,5389
4308,6376
4308,7915
4308,8531
4309,87
4309,8472
4310,1175
4310,1493
4310,2959
4311,2382
4311,7056
4311,7643
4312,3847
4312,6599
4312,7728
4313,4579
4313,7134
4314,1445
4314,5346
4314,7210
4314,7241
4315,216
4315,1050
4315,2011
4316,2250
4316,4311
4317,2867
4317,3594
4317,3634
4317,7107
4318,6076
4318,6780
4318,8155
4319,1312
4320,619
4320,3563
4320,8597
4321,4908
4321,6297
4322,641
4322,683
4322,6565
4323,849
4323,8537
4324,843
4324,2407
4324,4694
4324,7331
4325,942
4326,2872
4327,8100
4327,8130
4327,8238
4328,312
4328,7193
4328,8468
4329,56
4329,176
4329,1052
4329,6128
4329,7060
4329,7814
4330,3305
4330,5140
4331,2036
4331,8490
4332,2714
4332,3223
4332,4686
4333,3073
4333,3191
4333,3556
4333,3767
4333,8028
4334,551
4334,2640
4334,6733
4335,207
4335,1423
4335,1935
4335,8365
4336,2000
4336,8044
4336,8452
4337,3157
4337,3463
4337,3796
4337,4996
4338,2777
4339,591
4339,1259
4339,4619
4339,6049
4339,6836
4339,6910
4339,8088
4340,2195
4340,5894
4340,6063
4340,6779
4341,3568
4341,3920
4342,5
4342,991
4343,262
4343,2457
4343,2580
4343,2714
4343,8005
4344,673
4344,1423
4344,1568
4345,2187
4345,4100
4345,4521
4346,2951
4346,3148
4346,5487
4346,6545
4346,7732
4347,579
4347,4579
4347,5786
4348,4515
4348,6475
4349,2733
4349,5353
4349,6402
4349,6643
4349,7735
4350,3282
4350,5961
4350,8130
4351,5376
4351,8483
4352,252
4352,2405
4353,1125
4353,3834
4353,6492
4354,1478
4355,3767
4355,4662
4356,735
4356,3865
4356,5704
4356,6598
4356,8653
4357,2593
4357,5694
4358,4531
4358,6906
4359,1868
4359,3708
4359,4410
4360,404
4360,1656
4360,3188
4360,5215
4360,8069
4361,788
4361,5229
4361,6713
4361,7451
4362,6132
4362,6619
4362,7355
4362,7500
4363,77
4363,2705
4363,3829
4363,6197
4363,6426
4364,2059
4364,4278
4365,2868
4366,4144
4366,4789
4366,6671
4366,7232
4367,2869
4367,4401
4367,8295
4368,1745
4368,5942
4368,6272
4369,1186
4369,1751
4369,8301
4370,8244
4371,1287
4371,1645
4371,4306
4371,4822
4372,3061
4372,4941
4372,5571
4372,7527
4373,1918
4373,4617
4373,8078
4374,5470
4374,6929
4374,8410
4375,2034
4375,2158
4375,4223
4376,1175
4376,1999
4376,4099
4376,4232
4376,4712
4377,459
4377,1775
4377,7255
4378,294
4378,3691
4378,3956
4378,5654
4378,6179
4379,6332
4379,7924
4379,8061
4380,1904
4380,3986
4381,5566
4381,7785
4382,3182
4382,7518
4383,177
4383,1190
4383,1656
4383,5978
4383,7549
4384,449
4384,2265
4384,7617
4385,6000
4385,7732
4385,7897
4386,1905
4386,4674
4387,130
4387,2633
4387,3244
4387,3252
4387,4225
4387,4820
4388,519
4388,1107
4388,6086
4389,799
4389,6270
4389,7274
4390,3508
4390,3611
4390,8184
4391,378
4391,3747
4391,3768
4391,7872
4392,3379
4392,4551
4392,5173
4392,6637
4393,220
4393,751
4393,3771
4393,6758
4394,1870
4394,2306
4394,3398
4394,4694
4394,5786
4394,6941
4395,2396
4395,4416
4395,8463
4396,2441
4396,4559
4396,6007
4396,8777
4397,160
4398,246
4398,381
4398,4315
4398,7221
4399,837
4399,4068
4399,5364
4400,1031
4400,4707
4401,1524
4401,4517
4402,3675
4402,6537
4403,437
4403,1744
4403,2882
4403,3429
4403,5481
4403,5594
4403,5604
4404,81
4404,479
4404,1246
4404,1533
4404,2158
4405,2925
4405,4014
4405,7434
4406,876
4406,1302
4406,7514
4406,7808
4407,5143
4408,3472
4408,5793
4409,3581
4410,2110
4410,2518
4410,4409
4410,5688
4411,1355
4411,2995
4411,4080
4411,4992
4411,5344
4412,3116
4413,2993
4413,3128
4413,7196
4413,8176
4414,1213
4414,1308
4414,1830
4414,3272
4414,5458
4414,7479
4414,8746
4415,3848
4415,6325
4415,7246
4416,1987
4416,3966
4417,1098
4417,1932
4417,2828
4417,3994
4417,4349
4417,5829
4417,7329
4418,3060
4418,3388
4419,516
4419,886
4419,3756
4419,4386
4420,3323
4420,3776
4420,6178
4421,396
4421,4092
4421,5153
4421,6008
4422,1794
4422,5834
4423,2556
4423,3198
4424,1748
4424,3643
4424,5990
4425,1965
4425,3701
4426,460
4426,1286
4426,2613
4427,4408
4427,5851
4427,6711
4427,7022
4427,8072
4428,109
4428,204
4428,282
4428,2756
4428,6630
4429,290
4429,693
4429,7066
4429,7269
4430,3947
4430,7902
4431,3883
4431,4623
4431,5461
4431,6082
4431,6948
4431,8203
4432,5168
4433,2737
4433,8067
4434,4502
4434,4728
4434,7445
4435,4452
4435,8042
4436,2815
4436,2997
4436,3719
4436,6375
4436,8249
4437,1745
4437,2898
4437,3726
4437,8375
4438,286
4438,4592
4438,5308
4438,8274
4439,2371
4439,2756
4439,2883
4439,6519
4440,1752
4440,3639
4440,8248
4441,2102
4441,4348
4441,6475
4442,888
4442,7341
4443,1124
4443,6595
4443,6682
4443,7097
4443,8614
4444,3394
4444,3523
4444,5545
4444,6934
4445,5740
4445,7837
4446,534
4446,2049
4446,3552
4447,4914
4447,7142
4447,7916
4447,8233
4448,5690
4449,6451
4450,2864
4450,4279
4451,2069
4451,4807
4451,7491
4452,1973
4452,7881
4453,3064
4453,7702
4453,8491
4454,2017
4454,7538
4455,511
4455,1509
4455,5172
4455,5286
4456,138
4456,1114
4456,3585
4457,194
4457,688
4457,6543
4458,3453
4458,4547
4459,6217
4460,216
4460,1651
4460,2812
4461,2403
4461,3870
4461,5272
4461,5332
4461,8598
4462,1296
4462,2686
4462,5925
4463,1297
4463,1634
4463,4255
4463,4644
4463,6888
4463,6912
4464,3067
4465,1978
4465,4307
4466,1019
4466,2552
4466,3886
4467,3871
4467,4414
4467,4862
4468,4101
4468,7723
4469,5088
4469,5622
4469,5885
4469,6056
4470,4037
4470,5996
4470,8189
4471,1372
4471,3014
4471,4217
4471,7134
4471,8316
4472,3005
4472,7207
4472,7242
4472,8172
4473,6117
4473,6918
4473,6946
4474,2722
4474,3450
4474,6409
4474,7125
4475,6013
4475,6544
4475,6867
4476,3293
4476,6100
4476,6705
4477,5982
4477,7579
4478,1775
4478,5619
4478,6564
4478,6829
4479,47
4479,265
4479,1281
4479,3283
4479,4582
4479,4754
4480,2407
4480,7385
4481,2770
4481,2948
4482,2149
4482,6851
4482,7239
4483,1121
4483,1429
4483,1635
4483,3745
4483,6249
4484,1637
4485,901
4485,4423
4485,7761
4486,964
4486,2959
4486,3864
4486,5299
4486,5713
4487,174
4487,2497
4487,6968
4487,7082
4488,6241
4489,38
4489,2606
4489,3213
4489,4150
4489,6428
4490,2390
4490,6371
4490,6379
4490,7945
4491,1466
4491,2451
4491,6689
4492,3315
4492,7750
4493,160
4493,3970
4493,6472
4494,2894
4494,3475
4494,7296
4494,8770
4495,6907
4496,7473
4496,8186
4497,871
4497,2204
4497,4870
4498,6003
4498,7318
4498,8471
4498,8790
4499,8749
4500,2413
4500,4327
4500,5173
4501,4550
4501,5219
4501,7973
4501,8145
4502,2166
4502,2258
4502,4916
4502,7215
4503,4112
4503,6288
4504,782
4504,5352
4504,8192
4505,4178
4505,6457
4505,6528
4506,2
4506,1114
4506,1622
4506,3443
4506,5308
4506,5326
4506,5685
4507,103
4507,418
4507,2677
4507,8120
4508,984
4508,1306
4508,2849
4508,3005
4508,3228
4509,1378
4509,2266
4509,3531
4509,6236
4510,1064
4510,4167
4510,7232
4510,8385
4511,1389
4511,4540
4511,7808
4512,811
4512,1578
4513,1234
4513,7371
4514,1254
4514,2388
4514,5484
4515,4257
4516,2384
4516,3791
4516,5915
4517,5904
4517,7113
4518,3088
4518,4223
4518,4796
4518,5774
4518,7845
4519,4407
4519,4441
4519,5639
4519,7817
4520,325
4520,2568
4520,3306
4520,5440
4521,2135
4521,3175
4521,5521
4521,6747
4522,1987
4522,4547
4523,4957
4523,5753
4523,7374
4523,8378
4524,3260
4524,4993
4525,2860
4525,4875
4526,3161
4526,4664
4527,5295
4527,5819
4527,8593
4528,5327
4528,5793
4529,1964
